model,model_path,layer,num_cases,num_response_tokens,mean_entropy,std_entropy,mean_normalized_entropy,std_normalized_entropy,mean_sink_ratio,std_sink_ratio,mean_first_frame_ratio,std_first_frame_ratio,mean_other_frame_avg_ratio,std_other_frame_avg_ratio,mean_max_frame_ratio,std_max_frame_ratio,mean_frame_ratio_variance,std_frame_ratio_variance,mean_video_attention_mass,std_video_attention_mass
Auto-Video-R1,/data1/liugengyuan/models/Auto-Video-R1,30.0,280.0,280.0,0.6266820171049663,0.14536825401467876,0.3014296670577356,0.06986401949673092,0.7659089196805975,0.2755177644746381,0.7659089196805975,0.2755177644746381,0.03352404472617698,0.03960319951278513,0.8697706563664335,0.050255260953994,0.07966785700160212,0.008118415590344706,0.11158240960378732,0.016547597013429886
Auto-Video-R1,/data1/liugengyuan/models/Auto-Video-R1,31.0,280.0,280.0,0.7472490553344999,0.13835948511364116,0.35942265747913293,0.06647606769151888,0.738390285355438,0.26213223719312145,0.738390285355438,0.26213223719312145,0.037454440424750955,0.03768892956664181,0.8368344217538833,0.04947923047100722,0.07282467930635902,0.007909645412900236,0.13266396667542202,0.01971472958375221
Auto-Video-R1,/data1/liugengyuan/models/Auto-Video-R1,32.0,280.0,280.0,0.7508026991571699,0.13700212061642564,0.36113682932087354,0.06584207225696395,0.7379081442020834,0.2618490720608013,0.7379081442020834,0.2618490720608013,0.037522764716829575,0.03764479190399249,0.8358663243906839,0.04890052112569791,0.07261714135280012,0.007800588480577068,0.10290577768880342,0.014724101004623373
Auto-Video-R1,/data1/liugengyuan/models/Auto-Video-R1,33.0,280.0,280.0,0.62333167301757,0.14204230387503405,0.2998169176812683,0.06826048162411577,0.7675985794647464,0.27401309232666055,0.7675985794647464,0.27401309232666055,0.0332820612172197,0.03938600979282237,0.8706280433705875,0.04771996697098279,0.0798186132925496,0.007969381769181764,0.1365467956289649,0.019772837590077204
Auto-Video-R1,/data1/liugengyuan/models/Auto-Video-R1,34.0,280.0,280.0,1.0725770396845682,0.1572444799646477,0.5159087418445519,0.07553390371710662,0.6518709819098668,0.22122572975330554,0.6518709819098668,0.22122572975330554,0.04981137322528022,0.03183522109545247,0.7358205294502633,0.05733810885567963,0.05390569799679464,0.009148318526138254,0.10541105209184544,0.01587929527161366
Auto-Video-R1,/data1/liugengyuan/models/Auto-Video-R1,35.0,280.0,280.0,1.9852188919271743,0.03167037658391903,0.9549041824681418,0.014586294922576496,0.24622630594032152,0.035837796321638804,0.24622630594032152,0.035837796321638804,0.10773966221937112,0.00508922973914657,0.24932852456612245,0.034675224170258145,0.0033440691597726464,0.0012584398104821958,0.05301946436853281,0.00830685306103635
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,0.0,280.0,47100.0,1.9981956123477411,0.0189478038179889,0.9611520527483951,0.008619548134541083,0.08800153283105965,0.015596557375906286,0.08800153283105965,0.015596557375906286,0.13036179257498315,0.0025030490029583777,0.22084968554395054,0.014255013041600564,0.002683169105347796,0.0006211538976661623,0.09180591381709324,0.02180460268968042
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,1.0,280.0,47100.0,2.03541205927163,0.01712335966042771,0.979051355830795,0.00739565913256891,0.1060553584804264,0.019929973288538707,0.1060553584804264,0.019929973288538707,0.12778150839679583,0.003075053190932495,0.19330828614802495,0.014332272162138256,0.001443707972518794,0.0005524939416017066,0.0758820330842012,0.027685605777832387
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,2.0,280.0,47100.0,2.0309177391306874,0.031184335552275913,0.9768907019695283,0.014627765713178366,0.16910434174069192,0.036065099443148334,0.16910434174069192,0.036065099443148334,0.11876749110572575,0.00522069606304492,0.197661012008336,0.025426865387896676,0.0016272876972359348,0.001187854691104247,0.06943334047505874,0.020949908895742095
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,3.0,280.0,47100.0,1.9890495405209176,0.045046373221614734,0.9567462365714849,0.021192254851853016,0.2158110791632664,0.05309317026427529,0.2158110791632664,0.05309317026427529,0.1120853267744704,0.007539304058452966,0.24097850104953578,0.03559845274010665,0.0033251807322206414,0.0018477668596737907,0.03041962868098964,0.008677751610844862
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,4.0,280.0,47100.0,2.0101935831075566,0.040007289941564994,0.966918115003712,0.018764666793304827,0.17642941783690186,0.049572930281927864,0.17642941783690186,0.049572930281927864,0.11771387663249964,0.007023192541830592,0.2177803275290632,0.03156480353390328,0.0023990468991160834,0.0015906809725440413,0.030020203183806656,0.008358555520833122
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,5.0,280.0,47100.0,2.01289492197418,0.038669518873055614,0.9682179516985311,0.018126291174473674,0.17150584787543935,0.04621407363520411,0.17150584787543935,0.04621407363520411,0.11841810109755084,0.006546251810997768,0.21393368382455938,0.029955855485091058,0.002288020771359721,0.0015512843623465514,0.03511368621832067,0.008737287337979157
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,6.0,280.0,47100.0,2.0029593575476072,0.04431434473913829,0.9634380418312929,0.02087114060971015,0.18949195536618077,0.04368771725689581,0.18949195536618077,0.04368771725689581,0.11584772210221038,0.006191525884006974,0.22250371476687364,0.03343780370170763,0.0026622043828653055,0.0018389957561679043,0.03805559536796749,0.010470394582816282
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,7.0,280.0,47100.0,1.96554811393059,0.05903978255374795,0.9454460150296191,0.028170918363768036,0.16544342855823457,0.05217067434945976,0.16544342855823457,0.05217067434945976,0.1192847627759406,0.007405051918281843,0.24534978805845245,0.037268659075021825,0.004141714283414594,0.002526248567123027,0.01573570852895566,0.007870102712198568
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,8.0,280.0,47100.0,1.97308477933933,0.05010068874000592,0.9490629641673418,0.02353183951686652,0.22468790278498024,0.05997233411767805,0.22468790278498024,0.05997233411767805,0.11081342590100642,0.008493904541716675,0.2520771921720613,0.04152924243524307,0.003907567367369214,0.0021834776852840414,0.03416910594441255,0.007837676891317022
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,9.0,280.0,47100.0,1.926738924548167,0.06210596967204776,0.9267675202238369,0.029359492937357096,0.24318729779329915,0.07729829775504019,0.24318729779329915,0.07729829775504019,0.10816674464729968,0.010969099088794239,0.28333804768169457,0.04694899420791459,0.005858918068715575,0.0027740571642117526,0.040348181650766486,0.011285131927373071
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,10.0,280.0,47100.0,1.9844534695113094,0.04103086236807233,0.9545341518010162,0.0191564993611694,0.1828788041278686,0.05185352652504777,0.1828788041278686,0.05185352652504777,0.11678979008350535,0.007321821175604459,0.23650792394849499,0.031852808405416724,0.0033490550621680256,0.001698833214172847,0.045332128869697425,0.010334501821388285
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,11.0,280.0,47100.0,1.96190727704278,0.054913314570120594,0.9436897541527257,0.026005312897423315,0.20470081774037194,0.059919749878683995,0.20470081774037194,0.059919749878683995,0.1136714493318031,0.008496822899180422,0.2516888879010478,0.03890466509772208,0.0042661185600454355,0.0023401288830694196,0.04154777361630166,0.011102502372803805
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,12.0,280.0,47100.0,1.923961767171191,0.07031149833693362,0.9254274671553566,0.033270469879342304,0.2548907290821538,0.08031747201570166,0.2548907290821538,0.08031747201570166,0.10649264402843062,0.011396481418854165,0.28725625609875277,0.05467557856806714,0.0060233747004809005,0.003180649931469702,0.04686708288077819,0.011992253187703153
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,13.0,280.0,47100.0,1.9447333701942207,0.058023099300336375,0.9354258041742375,0.02743374374173411,0.22517757611124814,0.06207758080577268,0.22517757611124814,0.06207758080577268,0.1107424241554236,0.00878735992867409,0.2689683978471824,0.03809272873504498,0.005077241723427172,0.002425890070418224,0.0563896950343428,0.014724485508464153
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,14.0,280.0,47100.0,1.9752603805845264,0.048228044542610767,0.9501099856042525,0.02262757124492204,0.18882186540035867,0.05996929779745048,0.18882186540035867,0.05996929779745048,0.11593795659631034,0.008468550577303918,0.24304903233358469,0.03449457212315913,0.003723705482965555,0.0018974599383465606,0.04439224216479547,0.010256562375267059
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,15.0,280.0,47100.0,1.9709392398426635,0.0525959293260574,0.9480329571573358,0.024827309392024873,0.184154610704444,0.04934023642956407,0.184154610704444,0.04934023642956407,0.11660551095832165,0.006933252301571815,0.2436790942626794,0.033255528155618705,0.003970304215673775,0.0021045008131283334,0.06253078822478829,0.015245160431356887
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,16.0,280.0,47100.0,1.952914604248755,0.04966093175659448,0.9393621619762239,0.023367064502983637,0.21410026384735797,0.049872383971822275,0.21410026384735797,0.049872383971822275,0.11232575914375495,0.007021964755754477,0.2596404516379066,0.034178514993471985,0.004620131201342307,0.0020073566912383826,0.04628401421491041,0.01186317652528239
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,17.0,280.0,47100.0,1.6228718007669805,0.12242783991521623,0.7806133523410612,0.05877423940473763,0.4030340308688283,0.09868228244976833,0.4030340308688283,0.09868228244976833,0.08532364924112328,0.014074929416909127,0.4477272665498147,0.06102026278876516,0.022049883127840522,0.006645257690723867,0.08246260559350982,0.0188003551711234
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,18.0,280.0,47100.0,1.5440237994036083,0.12369703982632899,0.7426851046381613,0.05937506724149624,0.4460264409897432,0.10396057642186912,0.4460264409897432,0.10396057642186912,0.07917840418867995,0.014831389191001802,0.48721071634734503,0.05877603417559923,0.02637453675757708,0.006716755074602895,0.09725082661471117,0.02135029296369051
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,19.0,280.0,47100.0,1.2217208326566926,0.15703432011921817,0.5876540483507334,0.07545397036466998,0.5926306210532369,0.14349217654580287,0.5926306210532369,0.14349217654580287,0.05822376835270135,0.020489279162103916,0.6321246297427813,0.06541886691431535,0.04428656914823797,0.008979487754754455,0.07962885209314396,0.01482372825387401
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,20.0,280.0,47100.0,1.3267548241614064,0.15477660530163553,0.638180473676862,0.0743909102553565,0.5404851747873723,0.13079595484837955,0.5404851747873723,0.13079595484837955,0.06567893521196316,0.018678121325098086,0.5853765972122799,0.06606444880441656,0.0383804527526541,0.008701081776774568,0.09810106094229792,0.022204598195008533
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,21.0,280.0,47100.0,1.4437484269399083,0.14027625913484812,0.6944504829899929,0.0673593085969426,0.49761777379322975,0.11865427251105694,0.49761777379322975,0.11865427251105694,0.0718051322589448,0.016938140063230824,0.5419899655439063,0.06245565110153895,0.03197809571004895,0.007778146973386408,0.10733888056484474,0.02149968321398407
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,22.0,280.0,47100.0,1.165701136480164,0.15096425137714806,0.5607075287433813,0.07253317968620834,0.6361719726687834,0.1481317821015177,0.6361719726687834,0.1481317821015177,0.052000250417263874,0.021153681012734505,0.6717791131891092,0.06078121257154003,0.04790159720483991,0.008821897372136627,0.07831549039594492,0.011930268873099276
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,23.0,280.0,47100.0,1.3364515589237873,0.1435608204539208,0.6428483443236984,0.06902607615241425,0.551455846087997,0.12994549524185325,0.551455846087997,0.12994549524185325,0.06411223207841256,0.018561194131098604,0.5891749077278287,0.06262647177762219,0.03800595614850161,0.008081991619146106,0.09372206018058156,0.01774079613825869
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,24.0,280.0,47100.0,1.314324039305242,0.13600558545480382,0.6322006506239143,0.06535459594493757,0.5670213662621096,0.13078796021321287,0.5670213662621096,0.13078796021321287,0.0618863250247621,0.018678459364508567,0.6038115593412846,0.058686436796226454,0.03938201393347363,0.007743761096830849,0.13563227279343895,0.02417646944010565
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,25.0,280.0,47100.0,1.090003065378582,0.1403579811789947,0.524302531114175,0.06747991733039038,0.6704876627083028,0.15258339878280025,0.6704876627083028,0.15258339878280025,0.04709715836526576,0.021793815659275247,0.7058713796412875,0.052988974366907304,0.052402186310993505,0.008121121713703036,0.09578840252105494,0.011810393847139522
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,26.0,280.0,47100.0,1.0358138986102994,0.13723270064388102,0.498242646042315,0.06602144259321142,0.6779976393175342,0.1503222434533928,0.6779976393175342,0.1503222434533928,0.04602581335510116,0.0214750219016844,0.7117780308182454,0.05332413602419233,0.05516835649571232,0.007928166784983136,0.12008677598800088,0.01672750415783957
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,27.0,280.0,47100.0,1.060559312477105,0.1429260576236939,0.5101441847909334,0.06874874456260334,0.6821460719348894,0.15404984025337873,0.6821460719348894,0.15404984025337873,0.045432042360290165,0.02200587383741405,0.7166384435663301,0.05413298778613943,0.05413334432913056,0.008302189969570254,0.10705981926684045,0.012915954961752837
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,28.0,280.0,47100.0,1.2408760749058614,0.1330716010879911,0.5968684391541578,0.063921595613377,0.6080957089592451,0.13726980535060254,0.6080957089592451,0.13726980535060254,0.0560144686461675,0.019603101994772106,0.6413629314801453,0.05592819862633054,0.043651353102693365,0.007721179399535012,0.11241941534047745,0.01619045094909324
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,29.0,280.0,47100.0,1.0303525984004054,0.13994623588966976,0.4956111325196801,0.06729151117583931,0.6795791758533528,0.15421034424670646,0.6795791758533528,0.15421034424670646,0.04579841241203012,0.022027768312583358,0.7160211048373831,0.0547661022738417,0.055451102883884655,0.008207875636409526,0.12084161157811157,0.018691988292157215
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,30.0,280.0,47100.0,0.9467028591675007,0.13972554012888694,0.4553756919862244,0.06719351943650491,0.7196450532627545,0.16340825970781567,0.7196450532627545,0.16340825970781567,0.04007117008122044,0.023341565477150304,0.7566015663285457,0.050941516769852355,0.060681585388353464,0.008168471324480012,0.09558355149352443,0.012522011499655704
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,31.0,280.0,47100.0,0.9670967208721617,0.13384414280329973,0.4651865923330206,0.0643739202067339,0.7030494785134809,0.15976944822894235,0.7030494785134809,0.15976944822894235,0.04244439008494979,0.02282342383165615,0.7404533569509576,0.05050793953943706,0.05926733839614197,0.007793178169537826,0.11024481380079762,0.015505986451459173
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,32.0,280.0,47100.0,0.9050391245433647,0.13909798222492298,0.43534473792248846,0.06696159497953254,0.7291440248387403,0.16609874340383585,0.7291440248387403,0.16609874340383585,0.03871632103104456,0.023730720243309324,0.7670693337181875,0.05015762471333997,0.06277988291055397,0.008057744267850131,0.09443029825645939,0.012695424813133509
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,33.0,280.0,47100.0,1.04941022488878,0.13115107796118228,0.5047805669146407,0.06308108774845964,0.6697354646951642,0.15214736452817043,0.6697354646951642,0.15214736452817043,0.047205882337842515,0.021733863837700023,0.7061841142494026,0.05161206470622057,0.05444126214373692,0.007624333074660266,0.12167948991461641,0.018986798562797873
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,34.0,280.0,47100.0,1.2579798800887991,0.13296359648040112,0.6051007717833854,0.06391383109813537,0.6124119664486583,0.13583165965605207,0.6124119664486583,0.13583165965605207,0.05539900808046009,0.01940137970190442,0.6435099427927339,0.054794584430463415,0.04279753568736809,0.007665218834146181,0.09433604584808535,0.012452706456896657
FAVOR,/data1/liugengyuan/models/FAVOR0.5-8B,35.0,280.0,47100.0,2.018743085386694,0.02857182101002636,0.971026850619813,0.01281570443377987,0.21592086865337515,0.03914485127030739,0.21592086865337515,0.03914485127030739,0.11206935196627398,0.005525262562734149,0.2232088287665221,0.03252027646584016,0.002180791770821008,0.001093655579883287,0.03771604976134401,0.006211333997167748
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,0.0,280.0,55495.0,2.008967060933263,0.020776822292366562,0.9663326671409457,0.00948524704619206,0.09360915298849551,0.019778231569820618,0.09360915298849551,0.019778231569820618,0.12956130575013763,0.0030961298256881905,0.21424346946777678,0.01708605778544473,0.002341184710510076,0.0006995795227647637,0.08352887381400095,0.025930265272529396
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,1.0,280.0,55495.0,2.0253932172486584,0.025094468391878316,0.9742331393426803,0.011591879377790885,0.1047361781856631,0.022527908465188342,0.1047361781856631,0.022527908465188342,0.12797123356777854,0.003471939398069988,0.20378755861139514,0.020868015086205838,0.0018194323948673066,0.0009054334852131645,0.048121262749063635,0.020499153988061906
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,2.0,280.0,55495.0,2.0258195086804385,0.03718051286014483,0.9744376067872852,0.01753154035304706,0.17806986311734152,0.039166584054150536,0.17806986311734152,0.039166584054150536,0.11748429826997732,0.005620136440246576,0.20390485448432985,0.028936195829840167,0.0018305811687836567,0.0014277284841337262,0.059869816088891054,0.020876461751584415
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,3.0,280.0,55495.0,1.9592960778556407,0.06460209173350022,0.9424354376438454,0.030773244787257462,0.2286276788829361,0.06164322673792219,0.2286276788829361,0.06164322673792219,0.11025384537216984,0.008773042556920501,0.2601503678359505,0.04504850006602048,0.004579119286563844,0.002799602180811783,0.02615955775269772,0.010429913917906208
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,4.0,280.0,55495.0,1.977413388634914,0.060317460149343784,0.951148022714972,0.028626875040531307,0.21376016611021753,0.06226128097593787,0.21376016611021753,0.06226128097593787,0.11237637010063914,0.008832626887844967,0.24662647105825936,0.04316606753714967,0.0037030922564591355,0.002510252587479846,0.023410543127531363,0.009018311258551846
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,5.0,280.0,55495.0,2.001884922979597,0.04945122337966788,0.962920034284465,0.02334366362543119,0.1835456517928682,0.05565575922802803,0.1835456517928682,0.05565575922802803,0.11669543307209398,0.007882765361846037,0.22460466127362472,0.03786497293584834,0.002737340500103507,0.001978821098605468,0.030732913664045614,0.01066311983262692
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,6.0,280.0,55495.0,1.9909912244073353,0.04865797495339894,0.9576808579489584,0.02298865533415138,0.20533446694378046,0.04845179901838577,0.20533446694378046,0.04845179901838577,0.11358268542990396,0.006869346759611053,0.2338439919615292,0.03574178074016919,0.003132092558044811,0.0019935405571954857,0.034381227803448676,0.011159803282655738
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,7.0,280.0,55495.0,1.9590401385518321,0.06566619391895867,0.9423037675130501,0.031064468005892232,0.18619946693296252,0.05903338545554353,0.18619946693296252,0.05903338545554353,0.11631024687859146,0.00830803166690875,0.25090477710270415,0.04045653200652738,0.004505943246209954,0.0028354337355830524,0.01652635680389894,0.008067571966341544
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,8.0,280.0,55495.0,1.9685808341592015,0.050508322837572596,0.9468863435651323,0.023398957618078774,0.22391172811910018,0.06838438138241892,0.22391172811910018,0.06838438138241892,0.11091810088860625,0.009655161550070663,0.25573025481197087,0.04446475215942108,0.004106093226640899,0.0021750022571386477,0.03861542402598458,0.012429957661863868
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,9.0,280.0,55495.0,1.90819848242113,0.0713822308820483,0.9178318284441216,0.033530876528022384,0.25396031747291703,0.0884947406881048,0.25396031747291703,0.0884947406881048,0.10661835069709398,0.012538823046105986,0.2973204959280957,0.05550443474389908,0.00672493564835215,0.0033111427082922066,0.04529266840743084,0.017965301029821988
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,10.0,280.0,55495.0,1.9776306043251766,0.04720522326649628,0.951245392594985,0.02195001187246412,0.1884638460830116,0.06134290418989922,0.1884638460830116,0.06134290418989922,0.11598750399752092,0.008651436129643648,0.2420570497111682,0.037903955136060256,0.0036331433100481466,0.001971250516064924,0.04021083765457478,0.013142050229141725
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,11.0,280.0,55495.0,1.9513314205241759,0.05898767134291203,0.9386006101578787,0.027934818308191917,0.20912556702643598,0.06475072351212324,0.20912556702643598,0.06475072351212324,0.11303749900725882,0.00917716478296251,0.2596829560554858,0.041464754078482324,0.0046911624791671535,0.0025076472374574135,0.03928980816594917,0.013844793528616738
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,12.0,280.0,55495.0,1.9087926654843272,0.07150939017600066,0.9181227094520048,0.03369008567303564,0.26945136905416606,0.08411670917993191,0.26945136905416606,0.08411670917993191,0.10440752812231648,0.011924742465999633,0.29893769584551017,0.05781891037524432,0.006641570830966769,0.0033490460037250563,0.04983257249887183,0.01618769714994812
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,13.0,280.0,55495.0,1.9031550064452099,0.06379807056461306,0.9154279354054339,0.030312213198075873,0.2545203975657918,0.07016891606937718,0.2545203975657918,0.07016891606937718,0.10654777675687911,0.009951694043953163,0.3000249017622785,0.042523932501333114,0.006932323579061646,0.0029147303088540495,0.07268959697870432,0.026302911494912862
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,14.0,280.0,55495.0,1.9607500822611614,0.04919849542831423,0.9431344117266075,0.02325660168647582,0.20469599580280112,0.06725797956062114,0.20469599580280112,0.06725797956062114,0.1136715006571427,0.009545817790136855,0.25535436906878023,0.038221063957691224,0.004342260886362209,0.002056819002170189,0.05945510844500356,0.019069472699132953
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,15.0,280.0,55495.0,1.9320567017621417,0.05832054951552751,0.9293329369130816,0.027724464209414358,0.20517011648857567,0.06799449157881601,0.20517011648857567,0.06799449157881601,0.11360164163818955,0.009632544277772766,0.27416557646229384,0.03872469252762614,0.005645265575837927,0.002536826535824973,0.08150073616347973,0.025965897802245348
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,16.0,280.0,55495.0,1.9496296515405451,0.050652475071061326,0.937786076150962,0.023995792856273915,0.19636679011142144,0.06425504099404694,0.19636679011142144,0.06425504099404694,0.11486071147877566,0.009099803356763456,0.2622064492243364,0.03622383961568311,0.004800477725324692,0.002090702825066208,0.06808736548697394,0.022131654392708332
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,17.0,280.0,55495.0,1.654489699031109,0.1470156407320279,0.7958074033717434,0.0704761350305249,0.4064237074455681,0.09960900743836458,0.4064237074455681,0.09960900743836458,0.08483305269605486,0.01418240552140603,0.4379275968026514,0.07753964224310154,0.020207084898554634,0.008137314259574367,0.12359951313891808,0.032096152233239784
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,18.0,280.0,55495.0,1.6207211020313483,0.14412842299680453,0.7795677843069758,0.06911900475227743,0.4222563018226096,0.09393834791285131,0.4222563018226096,0.09393834791285131,0.08257123848790386,0.013375543061563428,0.45357864776531,0.07324294419229078,0.022361947095755823,0.007993341810343346,0.14624525112583506,0.03936149798786324
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,19.0,280.0,55495.0,1.352153099126028,0.18232546758993584,0.6503965290586621,0.08763889448302017,0.5580692001485913,0.10049995974237742,0.5580692001485913,0.10049995974237742,0.06316456058847365,0.014344676589716488,0.5763901931962251,0.08017187687768572,0.0368893402977829,0.010474813532973644,0.1120155674661714,0.026031967307915516
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,20.0,280.0,55495.0,1.3936120928561129,0.17218471672948807,0.6703341014934348,0.08272413420222573,0.5145106618009199,0.10209731106997755,0.5145106618009199,0.10209731106997755,0.06938759383292241,0.014560793988173467,0.5494844359784591,0.07770712389839948,0.0344089906271963,0.009739138268663225,0.14544973771834344,0.038153936252931855
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,21.0,280.0,55495.0,1.4593335589659704,0.1621693304334057,0.7019374431879475,0.07782870726709298,0.4941324792903095,0.10204522082349907,0.4941324792903095,0.10204522082349907,0.07229768337865673,0.014543817829886356,0.5289460828025422,0.0767615600706967,0.030793033934308735,0.009178756281981067,0.14890720773505964,0.037387121293364495
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,22.0,280.0,55495.0,1.1923408731703875,0.19061426187139488,0.5735174526550757,0.09159157156070781,0.6429378103012813,0.100656154142592,0.6429378103012813,0.100656154142592,0.05103264861184847,0.01436659924522654,0.6541104480307239,0.07828635738131139,0.04607670563034298,0.011159898861241932,0.10049168037833926,0.022497648338397732
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,23.0,280.0,55495.0,1.3466764765740529,0.17134182339571946,0.6477528342421472,0.08229073373297366,0.5578862858676872,0.10004892054638388,0.5578862858676872,0.10004892054638388,0.06318734684307087,0.014269421893106983,0.5807709564723311,0.07751987548227668,0.03696626428594304,0.00989827127381201,0.13234717087312842,0.032695588596934194
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,24.0,280.0,55495.0,1.3450562092604177,0.16203370075945073,0.6469712508331419,0.07779394132895866,0.5589551431286752,0.09829817997880064,0.5589551431286752,0.09829817997880064,0.06303427606932487,0.014018157625837645,0.5839548476823978,0.07411611794688662,0.03700193358060246,0.009406219222100554,0.17728675918210776,0.04412234806365586
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,25.0,280.0,55495.0,1.0044510533587014,0.1801374751599531,0.483136755098669,0.08654876612479068,0.722691708675111,0.09611240725538132,0.722691708675111,0.09611240725538132,0.039633077465558664,0.013720618924701973,0.7302778183875087,0.06812945988236917,0.056835245527087026,0.010633013258126081,0.12315096606346028,0.0206754531077675
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,26.0,280.0,55495.0,1.0430479923362093,0.1712896776314769,0.501706161126925,0.08230351278388807,0.689738442179394,0.0954070780278429,0.689738442179394,0.0954070780278429,0.044343302866469946,0.013618405950712283,0.6993260845529458,0.07135371612376004,0.0540077938585907,0.010213528017911097,0.16311870825329436,0.030525121281601838
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,27.0,280.0,55495.0,1.0075672103120805,0.17767112216957928,0.4846373776697681,0.08536837357383098,0.7211114639105478,0.09579853954143903,0.7211114639105478,0.09579853954143903,0.039859467828353805,0.013676648356561055,0.7282737080336241,0.06933707133124786,0.05654350360538626,0.010640341820187848,0.13575428784440452,0.023543058489393448
Qwen3-VL-Thinking,/data1/liugengyuan/models/Qwen3-VL-8B-Thinking,28.0,280.0,55495.0,1.1570966214104585,0.17475208605105116,0.5565545591493644,0.08391147173421956,0.6516250174292578,0.09715868061761963,0.6516250174292578,0.09715868061761963,0.04978838866803373,0.013861442003451874,0.6628182022641145,0.07440920395626176,0.047726204991400956,0.010406076323020128,0.147410905499713,0.029101551163875052
